type,recv_mac,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,1e:00:00:00:00:01,1046,1a:00:00:00:00:01,-31,11,0,0,0,0,0,0,0,0,0,-99,0,11,0,2814025656,0,47,0,512,0,"""[0",0,0,0,0,0,0,0,0,0,-23,13,-23,13,-23,13,-23,13,-25,13,-26,14,-26,13,-25,12,-26,12,-26,11,-28,11,-28,9,-29,9,-29,9,-30,9,-30,11,-29,9,-28,8,-30,7,-31,7,-31,6,-30,6,-30,7,-30,8,-31,7,-31,7,-33,6,-33,6,-33,6,-31,6,-34,4,-35,4,-35,4,-34,2,-35,3,-34,3,-34,3,-31,2,-34,2,-35,2,-35,2,-36,2,-36,3,-36,4,-36,2,-36,1,-35,1,-34,2,-34,1,-34,1,-34,1,-34,2,-34,1,-34,1,-35,2,-35,2,-34,2,-31,2,-34,1,-36,1,-36,1,-36,2,-35,3,-33,3,-34,3,-34,4,-34,4,-33,6,-33,4,-33,3,-33,7,-31,9,-34,8,-36,7,-35,8,-33,7,-33,9,-33,9,-33,9,-31,9,-31,11,-31,12,-31,12,-30,11,-30,11,-31,11,-31,12,-31,12,-31,12,-31,11,-31,12,-30,12,-30,13,-30,13,-31,15,-31,17,-31,18,-31,18,-31,17,-31,14,-31,15,-30,17,-29,17,-29,18,-30,19,-31,19,-31,19,-30,19,-30,20,-30,22,-30,20,-30,19,-30,20,-30,20,-33,22,-34,23,-31,25,-30,28,-29,25,-28,22,-29,23,-29,24,-31,20,0,0,-29,25,-29,25,-30,23,-30,19,-29,22,-29,23,-28,23,-26,24,-28,23,-28,23,-28,23,-26,23,-26,23,-26,22,-26,24,-25,25,-25,24,-24,22,-24,23,-24,23,-24,24,-22,25,-22,24,-22,24,-20,23,-20,23,-22,24,-22,25,-22,26,-22,28,-20,26,-18,25,-18,26,-17,28,-17,26,-18,26,-17,26,-15,26,-15,26,-15,25,-15,26,-15,26,-14,28,-13,29,-14,26,-15,24,-14,25,-12,28,-13,26,-12,26,-12,28,-11,29,-11,29,-12,30,-12,30,-12,29,-9,30,-8,30,-9,29,-12,26,-11,28,-9,29,-9,29,-8,29,-8,29,-9,29,-8,30,-7,30,-8,31,-9,31,-7,30,-6,30,-6,30,-6,29,-8,29,-9,29,-8,30,-7,30,-8,30,-8,29,-7,29,-7,30,-7,30,-7,30,-8,29,-8,28,-8,29,-8,30,-8,30,-7,29,-8,29,-8,29,-9,29,-12,28,-11,26,-11,25,-11,25,-12,24,-9,25,-8,25,-9,25,-11,25,-8,24,-6,24,-7,25,-9,26,-11,24,-13,20,-13,23,-12,24,-12,23,-12,20,-12,20,-12,20,-12,20,-12,19,-13,19,-14,19,-13,18,-12,18,-14,17,-17,15,-17,15,0,0,0,0,0,0,0,"0]"""
CSI_DATA,1e:00:00:00:00:01,1047,1a:00:00:00:00:01,-29,11,0,0,0,0,0,0,0,0,0,-99,0,11,0,2814052471,0,47,0,512,0,"""[0",0,0,0,0,0,0,0,0,0,-29,11,-29,13,-31,13,-34,13,-34,13,-34,13,-34,11,-31,7,-35,7,-35,5,-35,5,-35,7,-37,4,-37,2,-38,2,-40,2,-38,1,-38,1,-38,1,-38,1,-40,1,-38,1,-38,0,-38,-1,-38,-2,-38,-4,-40,-2,-40,-1,-41,-2,-41,-2,-41,-2,-40,-4,-41,-4,-40,-7,-43,-5,-43,-5,-41,-5,-40,-5,-40,-7,-38,-7,-40,-8,-41,-8,-41,-7,-43,-4,-41,-7,-41,-10,-40,-8,-40,-8,-40,-10,-38,-10,-40,-10,-40,-8,-41,-8,-41,-8,-41,-10,-41,-11,-41,-10,-40,-10,-41,-8,-41,-7,-40,-7,-37,-8,-40,-7,-41,-7,-40,-7,-37,-8,-38,-7,-38,-5,-38,-7,-38,-8,-38,-7,-37,-4,-38,-4,-38,-4,-40,-5,-40,-7,-40,-5,-40,-5,-40,-4,-38,-1,-40,-1,-40,0,-40,-1,-40,-1,-38,-1,-38,-2,-38,-1,-38,0,-40,0,-40,0,-40,0,-40,0,-41,0,-41,1,-41,2,-41,2,-41,4,-40,5,-41,2,-43,1,-43,2,-41,1,-43,4,-41,5,-43,4,-43,4,-43,4,-43,5,-43,7,-44,7,-44,5,-46,4,-44,5,-41,7,-44,8,-47,10,-44,8,-43,7,-44,8,-46,10,-44,10,-44,10,-44,8,0,0,-44,5,-44,5,-44,5,-43,4,-44,7,-46,8,-46,8,-46,7,-43,8,-41,8,-41,7,-43,5,-41,7,-40,8,-40,7,-40,5,-40,7,-40,8,-40,8,-38,8,-38,10,-40,7,-38,11,-37,11,-37,11,-37,10,-37,10,-37,8,-37,10,-35,11,-35,11,-35,13,-35,13,-34,14,-34,13,-32,13,-34,13,-35,14,-34,14,-34,14,-32,14,-31,16,-31,17,-31,20,-31,19,-32,16,-32,16,-29,19,-31,17,-31,17,-29,17,-28,17,-31,17,-31,19,-31,19,-28,20,-29,22,-29,22,-29,22,-29,20,-29,20,-28,19,-28,19,-28,19,-29,19,-31,20,-29,22,-28,23,-29,22,-29,19,-28,19,-26,19,-28,20,-28,20,-29,20,-29,20,-29,20,-28,20,-28,19,-26,17,-28,17,-31,17,-31,20,-31,22,-29,20,-29,20,-29,19,-29,19,-29,17,-29,22,-29,19,-29,17,-29,17,-29,16,-29,14,-29,13,-29,14,-29,14,-31,14,-32,13,-31,14,-29,14,-29,14,-29,14,-29,13,-29,11,-29,10,-28,8,-28,8,-28,10,-29,8,-29,7,-28,7,-26,7,-26,7,-26,5,-26,7,-26,7,-26,4,-26,2,-26,0,-26,-1,-26,-1,0,0,0,0,0,0,0,"0]"""
CSI_DATA,1e:00:00:00:00:01,1048,1a:00:00:00:00:01,-28,11,0,0,0,0,0,0,0,0,0,-99,0,11,0,2814082471,0,47,0,512,0,"""[0",0,0,0,0,0,0,0,0,0,22,36,22,36,20,36,17,36,17,36,17,38,15,39,17,41,13,43,13,44,10,44,8,43,10,43,12,43,10,43,6,43,8,44,8,46,5,46,1,46,1,46,1,48,1,48,1,46,0,48,-3,48,-5,48,-6,48,-5,48,-3,48,-6,48,-8,46,-10,48,-13,50,-10,50,-12,50,-10,48,-10,46,-12,48,-15,48,-15,48,-15,48,-15,50,-15,50,-19,48,-20,44,-20,46,-20,46,-22,46,-22,44,-22,44,-20,44,-22,44,-22,44,-22,44,-22,44,-22,44,-22,43,-22,41,-20,39,-22,43,-22,44,-22,43,-20,43,-20,43,-20,43,-20,43,-22,44,-24,43,-25,39,-24,41,-22,41,-20,41,-20,43,-20,43,-22,41,-20,41,-20,39,-20,41,-20,43,-19,43,-19,44,-19,43,-20,43,-20,43,-20,43,-20,41,-20,41,-22,43,-22,43,-20,41,-20,39,-19,43,-19,46,-20,44,-22,43,-20,43,-19,44,-20,44,-20,44,-20,44,-22,41,-20,46,-19,46,-22,46,-24,48,-24,44,-24,43,-22,44,-20,48,-20,48,-20,48,-20,48,-19,50,-22,48,-24,46,-24,48,-22,48,-22,51,-22,53,-25,51,-27,50,-32,43,0,0,-25,44,-25,44,-27,44,-29,44,-27,44,-25,46,-24,44,-24,43,-25,44,-27,44,-27,44,-27,44,-25,43,-25,41,-25,41,-25,41,-25,41,-27,41,-27,41,-27,39,-25,39,-25,36,-24,39,-22,39,-24,39,-25,38,-22,39,-19,39,-22,38,-24,36,-22,38,-22,39,-20,39,-19,39,-20,39,-22,38,-20,38,-19,39,-20,39,-22,38,-20,38,-17,36,-19,38,-19,39,-17,36,-17,34,-19,34,-19,36,-19,34,-19,34,-17,36,-17,38,-19,36,-19,36,-19,36,-19,38,-19,38,-19,39,-19,38,-19,36,-20,38,-20,39,-20,38,-20,36,-19,34,-17,34,-19,36,-19,38,-20,38,-19,38,-19,36,-19,34,-20,34,-20,34,-19,36,-19,36,-20,36,-22,34,-22,34,-22,34,-22,32,-24,32,-24,34,-22,36,-25,34,-27,31,-27,32,-25,34,-27,34,-25,32,-27,32,-27,32,-27,31,-27,27,-27,25,-27,24,-27,24,-27,25,-27,25,-27,25,-29,24,-29,20,-29,22,-27,24,-29,22,-29,19,-31,19,-32,17,-31,17,-29,19,-31,15,-31,12,-31,13,-31,13,-31,13,-32,15,-32,12,-32,10,-31,8,-27,6,-29,5,-31,3,-31,3,0,0,0,0,0,0,0,"0]"""
CSI_DATA,1e:00:00:00:00:01,1049,1a:00:00:00:00:01,-26,11,0,0,0,0,0,0,0,0,0,-99,0,11,0,2814112471,0,47,0,512,0,"""[0",0,0,0,0,0,0,0,0,0,30,32,30,32,28,34,28,36,26,36,26,39,26,39,24,43,24,41,24,43,24,43,22,45,20,45,18,45,16,47,16,49,16,49,18,47,16,47,14,47,16,49,18,51,16,49,14,49,12,53,10,55,10,55,12,53,12,53,12,53,8,53,2,53,4,53,4,57,8,53,10,53,8,55,6,57,4,57,4,57,4,57,2,57,4,57,6,55,4,55,2,55,2,55,4,55,2,55,0,57,0,55,-2,55,0,53,2,51,0,53,0,55,0,55,0,55,0,53,0,51,-2,51,-2,49,2,51,4,53,2,53,2,51,2,51,2,51,4,51,6,53,4,53,4,53,6,53,8,53,6,53,6,55,6,53,6,53,8,53,8,53,10,51,14,51,10,51,6,51,4,53,2,55,4,53,8,51,8,53,8,53,10,53,14,53,14,53,16,55,14,53,12,51,16,53,18,53,20,55,20,55,20,53,14,57,18,51,16,49,18,55,20,59,16,57,14,57,16,55,20,53,20,53,20,53,20,55,20,57,22,55,24,55,24,55,26,57,22,51,18,47,20,51,22,55,34,57,0,0,12,55,12,55,14,59,14,61,18,57,22,51,18,51,14,51,16,53,18,55,20,53,22,51,20,51,20,49,16,49,14,51,16,51,16,51,18,51,20,51,22,49,16,51,24,47,26,45,24,47,22,49,22,45,22,41,20,45,18,49,20,47,24,45,26,45,28,45,26,43,22,41,24,41,24,41,22,41,22,43,24,41,26,39,26,39,26,39,26,39,26,39,28,39,28,41,28,36,30,36,26,36,24,36,26,36,28,39,30,36,32,34,32,36,34,34,30,36,26,39,28,36,30,36,30,36,28,36,32,36,36,36,36,34,36,32,32,34,28,34,28,32,26,32,28,34,28,36,28,34,28,34,30,34,30,34,28,34,28,34,28,34,30,32,30,32,30,32,26,34,24,34,24,34,26,34,26,34,26,41,26,34,26,34,24,36,24,36,24,34,24,30,22,32,20,36,22,36,24,36,22,34,22,32,22,34,22,36,18,34,16,34,16,34,16,36,16,36,16,36,16,36,16,34,14,39,12,41,10,39,8,32,8,39,8,36,6,36,6,34,4,34,2,32,2,32,0,0,0,0,0,0,0,"0]"""
